长安大学,广西,2021,理科,552
南京大学,广西,2021,理科,682
天津大学,新疆,2021,理科,648
福州大学,江苏,2021,理科,368
天津大学,山西,2021,文科,612
对外经济贸易大学,四川,2021,理科,636
华中农业大学,河北,2021,理科,580
南昌大学,新疆,2021,文科,536
广西大学,江西,2021,文科,583
华北电力大学,湖北,2021,理科,625
贵州大学,内蒙古,2021,理科,497
南京航空航天大学,湖南,2021,文科,627
武汉大学,山西,2021,理科,650
吉林大学,云南,2021,文科,640
中国药科大学,安徽,2021,理科,614
西南大学,广东,2021,理科,606
华中农业大学,辽宁,2021,文科,609
郑州大学,山西,2021,理科,599
中国石油大学（北京）克拉玛依校区,河南,2021,文科,585
北京工业大学,福建,2021,理科,613
南京农业大学,内蒙古,2021,理科,558
中国人民解放军海军军医大学,福建,2021,理科,573
南京师范大学,河南,2021,文科,637
北京交通大学,湖北,2021,文科,605
北京林业大学,重庆,2021,理科,584
对外经济贸易大学,湖南,2021,理科,687
湖南师范大学,新疆,2021,理科,542
海南大学,广东,2021,文科,567
中国传媒大学,内蒙古,2021,理科,558
东北大学秦皇岛分校,湖北,2021,理科,605
华中农业大学,江西,2021,理科,578
南京师范大学,重庆,2021,理科,579
北京师范大学,内蒙古,2021,理科,634
河北工业大学,广东,2021,文科,570
北京师范大学,青海,2021,文科,562
华中师范大学,云南,2021,理科,682
北京体育大学,浙江,2021,综合,629
吉林大学,重庆,2021,理科,599
中山大学,湖北,2021,理科,627
北京航空航天大学,云南,2021,理科,688
上海大学,陕西,2021,理科,572
华东理工大学,湖北,2021,文科,599
大连理工大学,山西,2021,理科,618
东华大学,云南,2021,理科,598
北京航空航天大学,广西,2021,理科,674
华中科技大学,新疆,2021,文科,594
暨南大学,内蒙古,2021,理科,580
重庆大学,安徽,2021,理科,652
海南大学,吉林,2021,理科,539
广西大学,新疆,2021,理科,504
浙江大学,江西,2021,文科,636
中国药科大学,广西,2021,理科,586
青海大学,新疆,2021,理科,453
上海财经大学,河南,2021,文科,675
苏州大学,福建,2021,理科,620
中南大学,江苏,2021,文科,409
西北工业大学,山西,2021,理科,635
华南理工大学,江苏,2021,理科,382
中国人民大学,内蒙古,2021,文科,626
新疆大学,贵州,2021,理科,484
苏州大学,宁夏,2021,文科,605
宁夏大学,陕西,2021,理科,544
中国药科大学,广东,2021,理科,604
中国人民大学,湖北,2021,文科,641
东北林业大学,湖北,2021,文科,579
北京外国语大学,贵州,2021,文科,649
中国海洋大学,甘肃,2021,理科,564
南昌大学,广西,2021,理科,593
吉林大学,福建,2021,理科,623
河海大学,青海,2021,文科,545
延边大学,湖北,2021,文科,568
河海大学,广东,2021,文科,574
